"year","race_key","age_key","ed_key","gender","var1","var2","var3","marital_status","death_type","overall_cause","counts","pop_total","rate"
2010,"White","35-39","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",85,2438.87497541847,3485.21350445261
2010,"White","35-39","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",45,2438.87497541847,1845.11303176903
2010,"White","35-39","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",1783,126723.19335651,1407.00368478238
2010,"White","35-39","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",3248,126723.19335651,2563.06672359685
2010,"White","35-39","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",663,5208.20649662199,12729.9100070248
2010,"White","35-39","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",1232,5208.20649662199,23654.9760613191
2010,"White","35-39","Masters",NA,"Race","Age","Education",NA,NA,"DoD",108,18159.0499709233,594.74477008947
2010,"White","35-39","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",240,18159.0499709233,1321.65504464327
2010,"White","35-39","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1257,60285.0025952389,2085.09570521155
2010,"White","35-39","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",727,60285.0025952389,1205.93840707144
2010,"White","35-39","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",1951,NA,NA
2010,"White","35-39","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",4058,NA,NA
2010,"White","40-44","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",1031,32525.0799215257,3169.86154219306
2010,"White","40-44","Associate",NA,"Race","Age","Education",NA,NA,"DoD",382,32525.0799215257,1174.47828236445
2010,"White","40-44","BA",NA,"Race","Age","Education",NA,NA,"DoD",541,136816.188523829,395.42104325306
2010,"White","40-44","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",1520,136816.188523829,1110.97964093281
2010,"White","40-44","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",139,2700.52229551056,5147.15246865683
2010,"White","40-44","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",52,2700.52229551056,1925.55344151191
2010,"White","40-44","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",5911,188768.284094956,3131.35229699211
2010,"White","40-44","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",2304,188768.284094956,1220.54401831667
2010,"White","40-44","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",835,7068.68640252737,11812.6615392281
2010,"White","40-44","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",2155,7068.68640252737,30486.5696012415
2010,"White","40-44","Masters",NA,"Race","Age","Education",NA,NA,"DoD",130,19084.6725124714,681.174905752499
2010,"White","40-44","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",393,19084.6725124714,2059.24413815948
2010,"White","40-44","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",2043,63763.8227596844,3204.01116429255
2010,"White","40-44","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",794,63763.8227596844,1245.22019796783
2010,"White","40-44","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",2438,NA,NA
2010,"White","40-44","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",6986,NA,NA
2010,"White","45-49","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",1931,41028.6798779056,4706.46388269457
2010,"White","45-49","Associate",NA,"Race","Age","Education",NA,NA,"DoD",543,41028.6798779056,1323.46446830821
2010,"White","45-49","BA",NA,"Race","Age","Education",NA,NA,"DoD",683,135728.350053031,503.211009146685
2010,"White","45-49","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",2713,135728.350053031,1998.84548728398
2010,"White","45-49","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",283,3234.21598803798,8750.188640669
2010,"White","45-49","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",76,3234.21598803798,2349.87398123973
2010,"White","45-49","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",3544,296185.294186346,1196.54826541465
2010,"White","45-49","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",12267,296185.294186346,4141.66410040674
2010,"White","45-49","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",4603,8727.58734371132,52740.8070377743
2010,"White","45-49","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",1210,8727.58734371132,13864.0835358911
2010,"White","45-49","Masters",NA,"Race","Age","Education",NA,NA,"DoD",170,19860.1559413763,855.985222380983
2010,"White","45-49","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",787,19860.1559413763,3962.7080589049
2010,"White","45-49","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",1093,79032.537268487,1382.97470608452
2010,"White","45-49","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",3792,79032.537268487,4798.02386594008
2010,"White","45-49","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",3612,NA,NA
2010,"White","45-49","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",13742,NA,NA
2010,"White","50-54","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",3262,34793.8611173577,9375.21705049481
2010,"White","50-54","Associate",NA,"Race","Age","Education",NA,NA,"DoD",556,34793.8611173577,1597.98304110212
2010,"White","50-54","BA",NA,"Race","Age","Education",NA,NA,"DoD",793,112550.109868072,704.575056327829
2010,"White","50-54","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",4426,112550.109868072,3932.47061703275
2010,"White","50-54","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",81,3304.6634882086,2451.08163929601
2010,"White","50-54","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",451,3304.6634882086,13647.380485463
2010,"White","50-54","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",20392,284568.809825527,7165.92939770969
2010,"White","50-54","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",3788,284568.809825527,1331.13674767185
2010,"White","50-54","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",7055,9257.85315627717,76205.5725113381
2010,"White","50-54","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",1230,9257.85315627717,13286.0176029689
2010,"White","50-54","Masters",NA,"Race","Age","Education",NA,NA,"DoD",196,20162.8943490766,972.082661381285
2010,"White","50-54","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",1383,20162.8943490766,6859.13428923631
2010,"White","50-54","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",6498,87044.4645235749,7465.15017992913
2010,"White","50-54","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",1271,87044.4645235749,1460.17326541858
2010,"White","50-54","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",3676,NA,NA
2010,"White","50-54","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",22736,NA,NA
2010,"White","55-59","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",4727,21412.4608811419,22075.9305819122
2010,"White","55-59","Associate",NA,"Race","Age","Education",NA,NA,"DoD",558,21412.4608811419,2605.95922672034
2010,"White","55-59","BA",NA,"Race","Age","Education",NA,NA,"DoD",849,82749.4545197464,1025.98863633283
2010,"White","55-59","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",7137,82749.4545197464,8624.83026797102
2010,"White","55-59","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",115,2253.17133101601,5103.9172395356
2010,"White","55-59","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",923,2253.17133101601,40964.4835834031
2010,"White","55-59","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",3075,189956.962064346,1618.7877330647
2010,"White","55-59","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",26470,189956.962064346,13934.735380235
2010,"White","55-59","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",8548,6221.31504486866,137398.603644906
2010,"White","55-59","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",815,6221.31504486866,13100.1242361486
2010,"White","55-59","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",2706,21828.2311697067,12396.7900970162
2010,"White","55-59","Masters",NA,"Race","Age","Education",NA,NA,"DoD",284,21828.2311697067,1301.06740116504
2010,"White","55-59","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",10116,70697.6257171335,14308.8256463871
2010,"White","55-59","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",1192,70697.6257171335,1686.05379304997
2010,"White","55-59","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",3007,NA,NA
2010,"White","55-59","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",30777,NA,NA
2010,"White","60-64","Associate",NA,"Race","Age","Education",NA,NA,"DoD",362,11955.7622158488,3027.82870271647
2010,"White","60-64","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",6264,11955.7622158488,52393.1463917568
2010,"White","60-64","BA",NA,"Race","Age","Education",NA,NA,"DoD",669,58720.7159014578,1139.29128712035
2010,"White","60-64","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",10283,58720.7159014578,17511.7074820008
2010,"White","60-64","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",1393,2738.6240228077,50864.9594978672
2010,"White","60-64","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",118,2738.6240228077,4308.73310893635
2010,"White","60-64","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",33765,144246.072271859,23407.9163946755
2010,"White","60-64","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",1953,144246.072271859,1353.93634588483
2010,"White","60-64","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",521,5193.50620127584,10031.7585039566
2010,"White","60-64","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",11402,5193.50620127584,219543.398199832
2010,"White","60-64","Masters",NA,"Race","Age","Education",NA,NA,"DoD",266,18765.4901919599,1417.4956117798
2010,"White","60-64","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",4300,18765.4901919599,22914.4027468163
2010,"White","60-64","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",880,42173.8230463104,2086.60239085673
2010,"White","60-64","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",13582,42173.8230463104,32204.8109916092
2010,"White","60-64","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",2167,NA,NA
2010,"White","60-64","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",41220,NA,NA
2010,"White","65-69","Associate",NA,"Race","Age","Education",NA,NA,"DoD",210,NA,NA
2010,"White","65-69","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",5996,NA,NA
2010,"White","65-69","BA",NA,"Race","Age","Education",NA,NA,"DoD",381,NA,NA
2010,"White","65-69","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",10326,NA,NA
2010,"White","65-69","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",86,NA,NA
2010,"White","65-69","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",1781,NA,NA
2010,"White","65-69","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",1307,NA,NA
2010,"White","65-69","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",42498,NA,NA
2010,"White","65-69","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",431,NA,NA
2010,"White","65-69","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",16226,NA,NA
2010,"White","65-69","Masters",NA,"Race","Age","Education",NA,NA,"DoD",166,NA,NA
2010,"White","65-69","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",4758,NA,NA
2010,"White","65-69","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",524,NA,NA
2010,"White","65-69","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",13915,NA,NA
2010,"White","65-69","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",1378,NA,NA
2010,"White","65-69","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",48663,NA,NA
2010,"White","70-74","Associate",NA,"Race","Age","Education",NA,NA,"DoD",120,NA,NA
2010,"White","70-74","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",6102,NA,NA
2010,"White","70-74","BA",NA,"Race","Age","Education",NA,NA,"DoD",267,NA,NA
2010,"White","70-74","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",11256,NA,NA
2010,"White","70-74","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",58,NA,NA
2010,"White","70-74","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",2079,NA,NA
2010,"White","70-74","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",1014,NA,NA
2010,"White","70-74","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",51169,NA,NA
2010,"White","70-74","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",355,NA,NA
2010,"White","70-74","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",21581,NA,NA
2010,"White","70-74","Masters",NA,"Race","Age","Education",NA,NA,"DoD",112,NA,NA
2010,"White","70-74","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",4973,NA,NA
2010,"White","70-74","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",310,NA,NA
2010,"White","70-74","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",14790,NA,NA
2010,"White","70-74","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",1089,NA,NA
2010,"White","70-74","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",57082,NA,NA
2010,"White","75-79","Associate",NA,"Race","Age","Education",NA,NA,"DoD",92,NA,NA
2010,"White","75-79","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",7550,NA,NA
2010,"White","75-79","BA",NA,"Race","Age","Education",NA,NA,"DoD",229,NA,NA
2010,"White","75-79","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",15910,NA,NA
2010,"White","75-79","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",46,NA,NA
2010,"White","75-79","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",2967,NA,NA
2010,"White","75-79","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",823,NA,NA
2010,"White","75-79","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",67243,NA,NA
2010,"White","75-79","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",359,NA,NA
2010,"White","75-79","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",29509,NA,NA
2010,"White","75-79","Masters",NA,"Race","Age","Education",NA,NA,"DoD",86,NA,NA
2010,"White","75-79","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",6381,NA,NA
2010,"White","75-79","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",227,NA,NA
2010,"White","75-79","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",17827,NA,NA
2010,"White","75-79","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",916,NA,NA
2010,"White","75-79","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",73562,NA,NA
2010,"White","80-84","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",8904,NA,NA
2010,"White","80-84","Associate",NA,"Race","Age","Education",NA,NA,"DoD",76,NA,NA
2010,"White","80-84","BA",NA,"Race","Age","Education",NA,NA,"DoD",188,NA,NA
2010,"White","80-84","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",21518,NA,NA
2010,"White","80-84","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",43,NA,NA
2010,"White","80-84","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",3983,NA,NA
2010,"White","80-84","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",698,NA,NA
2010,"White","80-84","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",89408,NA,NA
2010,"White","80-84","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",315,NA,NA
2010,"White","80-84","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",42985,NA,NA
2010,"White","80-84","Masters",NA,"Race","Age","Education",NA,NA,"DoD",72,NA,NA
2010,"White","80-84","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",8266,NA,NA
2010,"White","80-84","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",190,NA,NA
2010,"White","80-84","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",22993,NA,NA
2010,"White","80-84","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",681,NA,NA
2010,"White","80-84","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",98105,NA,NA
2010,"White","85+","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",20064,NA,NA
2010,"White","85+","Associate",NA,"Race","Age","Education",NA,NA,"DoD",56,NA,NA
2010,"White","85+","BA",NA,"Race","Age","Education",NA,NA,"DoD",162,NA,NA
2010,"White","85+","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",45806,NA,NA
2010,"White","85+","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",39,NA,NA
2010,"White","85+","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",8590,NA,NA
2010,"White","85+","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",623,NA,NA
2010,"White","85+","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",203133,NA,NA
2010,"White","85+","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",301,NA,NA
2010,"White","85+","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",106594,NA,NA
2010,"White","85+","Masters",NA,"Race","Age","Education",NA,NA,"DoD",55,NA,NA
2010,"White","85+","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",16366,NA,NA
2010,"White","85+","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",181,NA,NA
2010,"White","85+","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",51216,NA,NA
2010,"White","85+","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",642,NA,NA
2010,"White","85+","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",215503,NA,NA
2010,"White","Unknown","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",2,NA,NA
2010,"White","Unknown","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",2,NA,NA
2010,"White","Unknown","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",14,NA,NA
2010,"White","Unknown","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",11,NA,NA
2010,"White","Unknown","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",232,NA,NA
2011,"AAPI & AI","15-19","Associate",NA,"Race","Age","Education",NA,NA,"DoD",1,NA,NA
2011,"AAPI & AI","15-19","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",1,NA,NA
